,Unnamed: 0,timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO,ELMO_before,ELMO_after,predicted_actiwatch,total_counts,total_counts_actual,predicted_sleep,predicted_sleep_dervied,Time
487,488,04/01/2000 01:45:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:45:00
488,489,04/01/2000 01:45:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:45:15
489,490,04/01/2000 01:45:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:45:30
490,491,04/01/2000 01:45:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:45:45
491,492,04/01/2000 01:46:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:46:00
492,493,04/01/2000 01:46:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:46:15
493,494,04/01/2000 01:46:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:46:30
494,495,04/01/2000 01:46:45,0.0,0.0,0.002,0.002,0.003,0,0.0,0.0,0,0,01:46:45
495,496,04/01/2000 01:47:00,0.0,0.0,0.003,0.002,0.002,0,0.0,0.0,0,0,01:47:00
496,497,04/01/2000 01:47:15,0.0,0.0,0.002,0.003,0.002,0,0.0,0.0,0,0,01:47:15
497,498,04/01/2000 01:47:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:47:30
498,499,04/01/2000 01:47:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:47:45
499,500,04/01/2000 01:48:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:48:00
500,501,04/01/2000 01:48:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:48:15
501,502,04/01/2000 01:48:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:48:30
502,503,04/01/2000 01:48:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:48:45
503,504,04/01/2000 01:49:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:49:00
504,505,04/01/2000 01:49:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:49:15
505,506,04/01/2000 01:49:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:49:30
506,507,04/01/2000 01:49:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:49:45
507,508,04/01/2000 01:50:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:50:00
508,509,04/01/2000 01:50:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:50:15
509,510,04/01/2000 01:50:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:50:30
510,511,04/01/2000 01:50:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:50:45
511,512,04/01/2000 01:51:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:51:00
512,513,04/01/2000 01:51:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:51:15
513,514,04/01/2000 01:51:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:51:30
514,515,04/01/2000 01:51:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:51:45
515,516,04/01/2000 01:52:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:52:00
516,517,04/01/2000 01:52:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:52:15
517,518,04/01/2000 01:52:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:52:30
518,519,04/01/2000 01:52:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:52:45
519,520,04/01/2000 01:53:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:53:00
520,521,04/01/2000 01:53:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:53:15
521,522,04/01/2000 01:53:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:53:30
522,523,04/01/2000 01:53:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:53:45
523,524,04/01/2000 01:54:00,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,01:54:00
524,525,04/01/2000 01:54:15,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,01:54:15
525,526,04/01/2000 01:54:30,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,01:54:30
526,527,04/01/2000 01:54:45,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,01:54:45
527,528,04/01/2000 01:55:00,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,01:55:00
528,529,04/01/2000 01:55:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:55:15
529,530,04/01/2000 01:55:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:55:30
530,531,04/01/2000 01:55:45,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,01:55:45
531,532,04/01/2000 01:56:00,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,01:56:00
532,533,04/01/2000 01:56:15,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,01:56:15
533,534,04/01/2000 01:56:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:56:30
534,535,04/01/2000 01:56:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,01:56:45
535,536,04/01/2000 01:57:00,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,01:57:00
536,537,04/01/2000 01:57:15,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,01:57:15
537,538,04/01/2000 01:57:30,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,01:57:30
538,539,04/01/2000 01:57:45,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,01:57:45
539,540,04/01/2000 01:58:00,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,01:58:00
540,541,04/01/2000 01:58:15,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,01:58:15
541,542,04/01/2000 01:58:30,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,01:58:30
542,543,04/01/2000 01:58:45,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,01:58:45
543,544,04/01/2000 01:59:00,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,01:59:00
544,545,04/01/2000 01:59:15,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,01:59:15
545,546,04/01/2000 01:59:30,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,01:59:30
546,547,04/01/2000 01:59:45,0.0,0.0,0.001,0.002,0.001,0,0.0,0.0,0,0,01:59:45
547,548,04/01/2000 02:00:00,0.0,0.0,0.001,0.001,0.002,0,0.0,0.0,0,0,02:00:00
548,549,04/01/2000 02:00:15,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,02:00:15
549,550,04/01/2000 02:00:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:00:30
550,551,04/01/2000 02:00:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:00:45
551,552,04/01/2000 02:01:00,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,02:01:00
552,553,04/01/2000 02:01:15,0.0,0.0,0.001,0.002,0.001,0,0.0,0.0,0,0,02:01:15
553,554,04/01/2000 02:01:30,0.0,0.0,0.001,0.001,0.002,0,0.0,0.0,0,0,02:01:30
554,555,04/01/2000 02:01:45,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,02:01:45
555,556,04/01/2000 02:02:00,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,02:02:00
556,557,04/01/2000 02:02:15,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,02:02:15
557,558,04/01/2000 02:02:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:02:30
558,559,04/01/2000 02:02:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:02:45
559,560,04/01/2000 02:03:00,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,02:03:00
560,561,04/01/2000 02:03:15,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,02:03:15
561,562,04/01/2000 02:03:30,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,02:03:30
562,563,04/01/2000 02:03:45,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,02:03:45
563,564,04/01/2000 02:04:00,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,02:04:00
564,565,04/01/2000 02:04:15,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,02:04:15
565,566,04/01/2000 02:04:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:04:30
566,567,04/01/2000 02:04:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:04:45
567,568,04/01/2000 02:05:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:05:00
568,569,04/01/2000 02:05:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:05:15
569,570,04/01/2000 02:05:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:05:30
570,571,04/01/2000 02:05:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:05:45
571,572,04/01/2000 02:06:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:06:00
572,573,04/01/2000 02:06:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:06:15
573,574,04/01/2000 02:06:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:06:30
574,575,04/01/2000 02:06:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:06:45
575,576,04/01/2000 02:07:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:07:00
576,577,04/01/2000 02:07:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:07:15
577,578,04/01/2000 02:07:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:07:30
578,579,04/01/2000 02:07:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:07:45
579,580,04/01/2000 02:08:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:08:00
580,581,04/01/2000 02:08:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:08:15
581,582,04/01/2000 02:08:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:08:30
582,583,04/01/2000 02:08:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:08:45
583,584,04/01/2000 02:09:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:09:00
584,585,04/01/2000 02:09:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:09:15
585,586,04/01/2000 02:09:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:09:30
586,587,04/01/2000 02:09:45,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,02:09:45
587,588,04/01/2000 02:10:00,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,02:10:00
588,589,04/01/2000 02:10:15,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,02:10:15
589,590,04/01/2000 02:10:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:10:30
590,591,04/01/2000 02:10:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:10:45
591,592,04/01/2000 02:11:00,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,02:11:00
592,593,04/01/2000 02:11:15,0.0,0.0,0.001,0.002,0.001,0,0.0,0.0,0,0,02:11:15
593,594,04/01/2000 02:11:30,0.0,0.0,0.001,0.001,0.001,0,0.0,0.0,0,0,02:11:30
594,595,04/01/2000 02:11:45,0.0,0.0,0.001,0.001,0.002,0,0.0,0.0,0,0,02:11:45
595,596,04/01/2000 02:12:00,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,02:12:00
596,597,04/01/2000 02:12:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:12:15
597,598,04/01/2000 02:12:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:12:30
598,599,04/01/2000 02:12:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:12:45
599,600,04/01/2000 02:13:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:13:00
600,601,04/01/2000 02:13:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:13:15
601,602,04/01/2000 02:13:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:13:30
602,603,04/01/2000 02:13:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:13:45
603,604,04/01/2000 02:14:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:14:00
604,605,04/01/2000 02:14:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:14:15
605,606,04/01/2000 02:14:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:14:30
606,607,04/01/2000 02:14:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:14:45
607,608,04/01/2000 02:15:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:15:00
608,609,04/01/2000 02:15:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:15:15
609,610,04/01/2000 02:15:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:15:30
610,611,04/01/2000 02:15:45,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,02:15:45
611,612,04/01/2000 02:16:00,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,02:16:00
612,613,04/01/2000 02:16:15,0.0,0.0,0.002,0.001,0.002,0,0.0,0.0,0,0,02:16:15
613,614,04/01/2000 02:16:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:16:30
614,615,04/01/2000 02:16:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:16:45
615,616,04/01/2000 02:17:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:17:00
616,617,04/01/2000 02:17:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:17:15
617,618,04/01/2000 02:17:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:17:30
618,619,04/01/2000 02:17:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:17:45
619,620,04/01/2000 02:18:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:18:00
620,621,04/01/2000 02:18:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:18:15
621,622,04/01/2000 02:18:30,0.0,0.0,0.002,0.002,0.001,0,0.0,0.0,0,0,02:18:30
622,623,04/01/2000 02:18:45,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,02:18:45
623,624,04/01/2000 02:19:00,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,02:19:00
624,625,04/01/2000 02:19:15,0.0,0.0,0.001,0.002,0.002,0,0.0,0.0,0,0,02:19:15
625,626,04/01/2000 02:19:30,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,02:19:30
626,627,04/01/2000 02:19:45,0.0,0.0,0.001,0.002,0.001,0,0.0,0.0,0,0,02:19:45
627,628,04/01/2000 02:20:00,0.0,0.0,0.001,0.001,0.001,0,0.0,0.0,0,0,02:20:00
628,629,04/01/2000 02:20:15,0.0,0.0,0.001,0.001,0.001,0,4.48,8.32,0,0,02:20:15
629,630,04/01/2000 02:20:30,0.0,0.0,0.001,0.001,0.001,0,4.5200000000000005,8.32,0,0,02:20:30
630,631,04/01/2000 02:20:45,0.0,0.0,0.001,0.001,0.001,0,4.5200000000000005,8.32,0,0,02:20:45
631,632,04/01/2000 02:21:00,0.0,0.0,0.001,0.001,0.002,0,4.5200000000000005,8.32,0,0,02:21:00
632,633,04/01/2000 02:21:15,0.0,1.0,0.002,0.001,0.002,0,22.44,41.6,0,1,02:21:15
633,634,04/01/2000 02:21:30,0.0,1.0,0.002,0.002,0.002,0,22.6,41.6,0,1,02:21:30
634,635,04/01/2000 02:21:45,0.0,1.0,0.002,0.002,0.002,0,22.6,41.6,0,1,02:21:45
635,636,04/01/2000 02:22:00,0.0,1.0,0.002,0.002,0.155,0,22.6,41.6,0,1,02:22:00
636,637,04/01/2000 02:22:15,208.0,1.0,0.155,0.002,0.004,112,448.2,832.0,1,1,02:22:15
637,638,04/01/2000 02:22:30,0.0,1.0,0.004,0.155,0.003,1,26.400000000000002,41.6,0,1,02:22:30
638,639,04/01/2000 02:22:45,0.0,1.0,0.003,0.004,0.003,0,22.6,41.6,0,1,02:22:45
639,640,04/01/2000 02:23:00,0.0,1.0,0.003,0.003,0.002,0,22.6,41.6,0,1,02:23:00
640,641,04/01/2000 02:23:15,0.0,1.0,0.002,0.003,0.002,0,22.6,41.6,0,1,02:23:15
641,642,04/01/2000 02:23:30,0.0,0.0,0.002,0.002,0.002,0,4.680000000000001,8.32,0,0,02:23:30
642,643,04/01/2000 02:23:45,0.0,0.0,0.002,0.002,0.002,0,4.5200000000000005,8.32,0,0,02:23:45
643,644,04/01/2000 02:24:00,0.0,0.0,0.002,0.002,0.002,0,4.5200000000000005,8.32,0,0,02:24:00
644,645,04/01/2000 02:24:15,0.0,0.0,0.002,0.002,0.002,0,4.5200000000000005,8.32,0,0,02:24:15
645,646,04/01/2000 02:24:30,0.0,0.0,0.002,0.002,0.002,0,0.04,0.0,0,0,02:24:30
646,647,04/01/2000 02:24:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:24:45
647,648,04/01/2000 02:25:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:25:00
648,649,04/01/2000 02:25:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:25:15
649,650,04/01/2000 02:25:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:25:30
650,651,04/01/2000 02:25:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:25:45
651,652,04/01/2000 02:26:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:26:00
652,653,04/01/2000 02:26:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:26:15
653,654,04/01/2000 02:26:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:26:30
654,655,04/01/2000 02:26:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:26:45
655,656,04/01/2000 02:27:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:27:00
656,657,04/01/2000 02:27:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:27:15
657,658,04/01/2000 02:27:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:27:30
658,659,04/01/2000 02:27:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:27:45
659,660,04/01/2000 02:28:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:28:00
660,661,04/01/2000 02:28:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:28:15
661,662,04/01/2000 02:28:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:28:30
662,663,04/01/2000 02:28:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:28:45
663,664,04/01/2000 02:29:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:29:00
664,665,04/01/2000 02:29:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:29:15
665,666,04/01/2000 02:29:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:29:30
666,667,04/01/2000 02:29:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:29:45
667,668,04/01/2000 02:30:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:30:00
668,669,04/01/2000 02:30:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:30:15
669,670,04/01/2000 02:30:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:30:30
670,671,04/01/2000 02:30:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:30:45
671,672,04/01/2000 02:31:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:31:00
672,673,04/01/2000 02:31:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:31:15
673,674,04/01/2000 02:31:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:31:30
674,675,04/01/2000 02:31:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:31:45
675,676,04/01/2000 02:32:00,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:32:00
676,677,04/01/2000 02:32:15,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:32:15
677,678,04/01/2000 02:32:30,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:32:30
678,679,04/01/2000 02:32:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:32:45
679,680,04/01/2000 02:33:00,0.0,0.0,0.002,0.002,0.002,0,1.12,0.72,0,0,02:33:00
680,681,04/01/2000 02:33:15,0.0,0.0,0.002,0.002,0.003,0,1.12,0.72,0,0,02:33:15
681,682,04/01/2000 02:33:30,0.0,0.0,0.003,0.002,0.002,0,1.12,0.72,0,0,02:33:30
682,683,04/01/2000 02:33:45,0.0,0.0,0.002,0.003,0.002,0,1.12,0.72,0,0,02:33:45
683,684,04/01/2000 02:34:00,0.0,0.0,0.002,0.002,0.002,0,5.6000000000000005,3.6,0,0,02:34:00
684,685,04/01/2000 02:34:15,0.0,0.0,0.002,0.002,0.002,0,5.6000000000000005,3.6,0,0,02:34:15
685,686,04/01/2000 02:34:30,0.0,0.0,0.002,0.002,0.002,0,5.6000000000000005,3.6,0,0,02:34:30
686,687,04/01/2000 02:34:45,0.0,0.0,0.002,0.002,0.016,0,5.6000000000000005,3.6,0,0,02:34:45
687,688,04/01/2000 02:35:00,18.0,1.0,0.016,0.002,0.003,28,112.0,72.0,1,1,02:35:00
688,689,04/01/2000 02:35:15,0.0,0.0,0.003,0.016,0.003,0,5.6000000000000005,3.6,0,0,02:35:15
689,690,04/01/2000 02:35:30,0.0,0.0,0.003,0.003,0.003,0,5.6000000000000005,3.6,0,0,02:35:30
690,691,04/01/2000 02:35:45,0.0,0.0,0.003,0.003,0.003,0,5.6000000000000005,3.6,0,0,02:35:45
691,692,04/01/2000 02:36:00,0.0,0.0,0.003,0.003,0.003,0,5.6000000000000005,3.6,0,0,02:36:00
692,693,04/01/2000 02:36:15,0.0,0.0,0.003,0.003,0.002,0,1.12,0.72,0,0,02:36:15
693,694,04/01/2000 02:36:30,0.0,0.0,0.002,0.003,0.003,0,1.12,0.72,0,0,02:36:30
694,695,04/01/2000 02:36:45,0.0,0.0,0.003,0.002,0.003,0,1.12,0.72,0,0,02:36:45
695,696,04/01/2000 02:37:00,0.0,0.0,0.003,0.003,0.003,0,1.12,0.72,0,0,02:37:00
696,697,04/01/2000 02:37:15,0.0,0.0,0.003,0.003,0.003,0,0.0,0.0,0,0,02:37:15
697,698,04/01/2000 02:37:30,0.0,0.0,0.003,0.003,0.003,0,0.0,0.0,0,0,02:37:30
698,699,04/01/2000 02:37:45,0.0,0.0,0.003,0.003,0.003,0,0.0,0.0,0,0,02:37:45
699,700,04/01/2000 02:38:00,0.0,0.0,0.003,0.003,0.003,0,0.0,0.0,0,0,02:38:00
700,701,04/01/2000 02:38:15,0.0,0.0,0.003,0.003,0.002,0,0.0,0.0,0,0,02:38:15
701,702,04/01/2000 02:38:30,0.0,0.0,0.002,0.003,0.002,0,0.0,0.0,0,0,02:38:30
702,703,04/01/2000 02:38:45,0.0,0.0,0.002,0.002,0.002,0,0.0,0.0,0,0,02:38:45
703,704,04/01/2000 02:39:00,0.0,0.0,0.002,0.002,0.003,0,0.0,0.0,0,0,02:39:00
704,705,04/01/2000 02:39:15,0.0,0.0,0.003,0.002,0.003,0,0.0,0.0,0,0,02:39:15
705,706,04/01/2000 02:39:30,0.0,0.0,0.003,0.003,0.003,0,0.0,0.0,0,0,02:39:30
706,707,04/01/2000 02:39:45,0.0,0.0,0.003,0.003,0.003,0,0.6,0.48,0,0,02:39:45
707,708,04/01/2000 02:40:00,0.0,0.0,0.003,0.003,0.003,0,0.6,0.48,0,0,02:40:00
708,709,04/01/2000 02:40:15,0.0,0.0,0.003,0.003,0.003,0,0.6,0.48,0,0,02:40:15
709,710,04/01/2000 02:40:30,0.0,0.0,0.003,0.003,0.003,0,0.6,0.48,0,0,02:40:30
710,711,04/01/2000 02:40:45,0.0,0.0,0.003,0.003,0.002,0,3.0,2.4000000000000004,0,0,02:40:45
711,712,04/01/2000 02:41:00,0.0,0.0,0.002,0.003,0.002,0,3.0,2.4000000000000004,0,0,02:41:00
712,713,04/01/2000 02:41:15,0.0,0.0,0.002,0.002,0.002,0,3.0,2.4000000000000004,0,0,02:41:15
713,714,04/01/2000 02:41:30,0.0,0.0,0.002,0.002,0.013000000000000001,0,3.0,2.4000000000000004,0,0,02:41:30
714,715,04/01/2000 02:41:45,12.0,1.0,0.013000000000000001,0.002,0.002,15,60.0,48.0,1,1,02:41:45
715,716,04/01/2000 02:42:00,0.0,0.0,0.002,0.013000000000000001,0.002,0,3.0,2.4000000000000004,0,0,02:42:00
716,717,04/01/2000 02:42:15,0.0,0.0,0.002,0.002,0.002,0,3.0,2.4000000000000004,0,0,02:42:15
717,718,04/01/2000 02:42:30,0.0,0.0,0.002,0.002,0.002,0,3.0,2.4000000000000004,0,0,02:42:30
718,719,04/01/2000 02:42:45,0.0,0.0,0.002,0.002,0.002,0,3.0,2.4000000000000004,0,0,02:42:45
719,720,04/01/2000 02:43:00,0.0,0.0,0.002,0.002,0.002,0,0.6,0.48,0,0,02:43:00
720,721,04/01/2000 02:43:15,0.0,0.0,0.002,0.002,0.002,0,0.6,0.48,0,0,02:43:15
721,722,04/01/2000 02:43:30,0.0,0.0,0.002,0.002,0.001,0,0.6,0.48,0,0,02:43:30
722,723,04/01/2000 02:43:45,0.0,0.0,0.001,0.002,0.001,0,0.6,0.48,0,0,02:43:45
723,724,04/01/2000 02:44:00,0.0,0.0,0.001,0.001,0.002,0,0.0,0.0,0,0,02:44:00
724,725,04/01/2000 02:44:15,0.0,0.0,0.002,0.001,0.001,0,0.0,0.0,0,0,02:44:15
725,726,04/01/2000 02:44:30,0.0,0.0,0.001,0.002,0.001,0,0.0,0.0,0,0,02:44:30
726,727,04/01/2000 02:44:45,0.0,0.0,0.001,0.001,0.001,0,0.0,0.0,0,0,02:44:45
727,728,04/01/2000 02:45:00,0.0,0.0,0.001,0.001,0.001,0,0.0,0.0,0,0,02:45:00
